timestamp,Price/TH (Under 19 TH/s),Price/TH (19-25 TH/s),Price/TH (25-38 TH/s),Price/TH (38-68 TH/s),Price/TH (Above 68 TH/s),BTC Price (USD)
2025-01-19 00:00:00+00:00,17.49,12.68,3.37,,,101092.0
2025-01-18 00:00:00+00:00,17.49,12.68,3.37,,,104477.78
2025-01-17 00:00:00+00:00,17.49,12.68,3.37,,,104126.01
2025-01-16 00:00:00+00:00,17.49,12.68,3.37,,,100060.26
2025-01-15 00:00:00+00:00,17.49,12.68,3.37,,,100362.0
2025-01-14 00:00:00+00:00,17.49,12.68,3.37,,,96588.01
2025-01-13 00:00:00+00:00,17.49,12.68,3.37,,,94589.6
2025-01-12 00:00:00+00:00,17.49,12.72,3.37,,,94540.0
2025-01-11 00:00:00+00:00,17.49,12.72,3.37,,,94563.24
2025-01-10 00:00:00+00:00,17.49,12.72,3.37,,,94703.46
2025-01-09 00:00:00+00:00,17.49,12.72,3.37,,,92440.63
2025-01-08 00:00:00+00:00,17.49,12.72,3.37,,,95060.6
2025-01-07 00:00:00+00:00,17.49,12.72,3.37,,,96934.04
2025-01-06 00:00:00+00:00,17.49,12.72,3.37,,,102182.85
2025-01-05 00:00:00+00:00,17.2,12.93,3.39,,,98374.92
2025-01-04 00:00:00+00:00,17.2,12.93,3.39,,,98265.52
2025-01-03 00:00:00+00:00,17.2,12.93,3.39,,,98114.9
2025-01-02 00:00:00+00:00,17.2,12.93,3.39,,,96967.01
2025-01-01 00:00:00+00:00,17.2,12.93,3.39,,,94654.3
2024-12-31 00:00:00+00:00,17.2,12.93,3.39,,,93636.38
2024-12-30 00:00:00+00:00,17.2,12.93,3.39,,,92884.84
2024-12-29 00:00:00+00:00,17.16,13.15,3.57,,,93786.8
2024-12-28 00:00:00+00:00,17.16,13.15,3.57,,,95374.12
2024-12-27 00:00:00+00:00,17.16,13.15,3.57,,,94302.01
2024-12-26 00:00:00+00:00,17.16,13.15,3.57,,,95838.58
2024-12-25 00:00:00+00:00,17.16,13.15,3.57,,,99524.44
2024-12-24 00:00:00+00:00,17.16,13.15,3.57,,,98738.98
2024-12-23 00:00:00+00:00,17.16,13.15,3.57,,,94817.24
2024-12-22 00:00:00+00:00,17.48,13.33,3.6,,,95169.08
2024-12-21 00:00:00+00:00,17.48,13.33,3.6,,,97313.25
2024-12-20 00:00:00+00:00,17.48,13.33,3.6,,,97768.72
2024-12-19 00:00:00+00:00,17.48,13.33,3.6,,,97644.0
2024-12-18 00:00:00+00:00,17.48,13.33,3.6,,,100256.74
2024-12-17 00:00:00+00:00,17.48,13.33,3.6,,,106159.3
2024-12-16 00:00:00+00:00,17.48,13.33,3.6,,,106035.48
2024-12-15 00:00:00+00:00,17.59,13.55,3.64,,,104385.46
2024-12-14 00:00:00+00:00,17.59,13.55,3.64,,,101391.54
2024-12-13 00:00:00+00:00,17.59,13.55,3.64,,,101480.01
2024-12-12 00:00:00+00:00,17.59,13.55,3.64,,,100027.63
2024-12-11 00:00:00+00:00,17.59,13.55,3.64,,,101147.6
2024-12-10 00:00:00+00:00,17.59,13.55,3.64,,,96719.99
2024-12-09 00:00:00+00:00,17.59,13.55,3.64,,,97431.79
2024-12-08 00:00:00+00:00,17.89,13.39,3.64,,,101209.5
2024-12-07 00:00:00+00:00,17.89,13.39,3.64,,,99788.88
2024-12-06 00:00:00+00:00,17.89,13.39,3.64,,,99829.37
2024-12-05 00:00:00+00:00,17.89,13.39,3.64,,,96950.49
2024-12-04 00:00:00+00:00,17.89,13.39,3.64,,,98672.75
2024-12-03 00:00:00+00:00,17.89,13.39,3.64,,,95933.88
2024-12-02 00:00:00+00:00,17.89,13.39,3.64,,,95830.23
2024-12-01 00:00:00+00:00,17.88,12.85,3.52,,,97214.28
2024-11-30 00:00:00+00:00,17.88,12.85,3.52,,,96407.36
2024-11-29 00:00:00+00:00,17.88,12.85,3.52,,,97401.79
2024-11-28 00:00:00+00:00,17.88,12.85,3.52,,,95668.63
2024-11-27 00:00:00+00:00,17.88,12.85,3.52,,,95869.73
2024-11-26 00:00:00+00:00,17.88,12.85,3.52,,,92045.06
2024-11-25 00:00:00+00:00,17.88,12.85,3.52,,,93169.58
2024-11-24 00:00:00+00:00,17.49,12.28,3.57,,,97760.87
2024-11-23 00:00:00+00:00,17.49,12.28,3.57,,,97674.47
2024-11-22 00:00:00+00:00,17.49,12.28,3.57,,,98898.41
2024-11-21 00:00:00+00:00,17.49,12.28,3.57,,,98402.98
2024-11-20 00:00:00+00:00,17.49,12.28,3.57,,,94243.8
2024-11-19 00:00:00+00:00,17.49,12.28,3.57,,,92199.99
2024-11-18 00:00:00+00:00,17.49,12.28,3.57,,,90528.02
2024-11-17 00:00:00+00:00,17.22,11.72,3.65,,,89804.94
2024-11-16 00:00:00+00:00,17.22,11.72,3.65,,,90534.16
2024-11-15 00:00:00+00:00,17.22,11.72,3.65,,,91048.35
2024-11-14 00:00:00+00:00,17.22,11.72,3.65,,,87128.03
2024-11-13 00:00:00+00:00,17.22,11.72,3.65,,,90379.57
2024-11-12 00:00:00+00:00,17.22,11.72,3.65,,,87982.3
2024-11-11 00:00:00+00:00,17.22,11.72,3.65,,,88463.99
2024-11-10 00:00:00+00:00,17.43,11.88,3.35,,,80381.98
2024-11-09 00:00:00+00:00,17.43,11.88,3.35,,,76725.24
2024-11-08 00:00:00+00:00,17.43,11.88,3.35,,,76500.0
2024-11-07 00:00:00+00:00,17.43,11.88,3.35,,,75890.01
2024-11-06 00:00:00+00:00,17.43,11.88,3.35,,,75569.34
2024-11-05 00:00:00+00:00,17.43,11.88,3.35,,,69376.01
2024-11-04 00:00:00+00:00,17.43,11.88,3.35,,,67792.34
2024-11-03 00:00:00+00:00,17.74,11.89,3.18,,,68746.0
2024-11-02 00:00:00+00:00,17.74,11.89,3.18,,,69302.0
2024-11-01 00:00:00+00:00,17.74,11.89,3.18,,,69532.0
2024-10-31 00:00:00+00:00,17.74,11.89,3.18,,,70318.01
2024-10-30 00:00:00+00:00,17.74,11.89,3.18,,,72361.65
2024-10-29 00:00:00+00:00,17.74,11.89,3.18,,,72746.49
2024-10-28 00:00:00+00:00,17.74,11.89,3.18,,,69960.0
2024-10-27 00:00:00+00:00,18.01,11.56,2.97,,,68029.24
2024-10-26 00:00:00+00:00,18.01,11.56,2.97,,,67119.99
2024-10-25 00:00:00+00:00,18.01,11.56,2.97,,,66744.0
2024-10-24 00:00:00+00:00,18.01,11.56,2.97,,,68201.36
2024-10-23 00:00:00+00:00,18.01,11.56,2.97,,,66734.0
2024-10-22 00:00:00+00:00,18.01,11.56,2.97,,,67388.92
2024-10-21 00:00:00+00:00,18.01,11.56,2.97,,,67420.06
2024-10-20 00:00:00+00:00,18.28,11.61,2.75,,,69005.35
2024-10-19 00:00:00+00:00,18.28,11.61,2.75,,,68380.68
2024-10-18 00:00:00+00:00,18.28,11.61,2.75,,,68440.13
2024-10-17 00:00:00+00:00,18.28,11.61,2.75,,,67354.84
2024-10-16 00:00:00+00:00,18.28,11.61,2.75,,,67639.15
2024-10-15 00:00:00+00:00,18.28,11.61,2.75,,,66960.0
2024-10-14 00:00:00+00:00,18.28,11.61,2.75,,,66068.0
2024-10-13 00:00:00+00:00,18.24,11.24,2.93,,,62871.93
2024-10-12 00:00:00+00:00,18.24,11.24,2.93,,,63215.99
2024-10-11 00:00:00+00:00,18.24,11.24,2.93,,,62410.62
2024-10-10 00:00:00+00:00,18.24,11.24,2.93,,,60326.4
2024-10-09 00:00:00+00:00,18.24,11.24,2.93,,,60636.02
2024-10-08 00:00:00+00:00,18.24,11.24,2.93,,,62173.99
2024-10-07 00:00:00+00:00,18.24,11.24,2.93,,,62241.99
2024-10-06 00:00:00+00:00,18.25,11.04,2.95,,,62832.57
2024-10-05 00:00:00+00:00,18.25,11.04,2.95,,,62099.99
2024-10-04 00:00:00+00:00,18.25,11.04,2.95,,,62040.01
2024-10-03 00:00:00+00:00,18.25,11.04,2.95,,,60777.54
2024-10-02 00:00:00+00:00,18.25,11.04,2.95,,,60649.99
2024-10-01 00:00:00+00:00,18.25,11.04,2.95,,,60853.5
2024-09-30 00:00:00+00:00,18.25,11.04,2.95,,,63348.02
2024-09-29 00:00:00+00:00,18.03,11.37,3.28,,,65622.42
2024-09-28 00:00:00+00:00,18.03,11.37,3.28,,,65885.99
2024-09-27 00:00:00+00:00,18.03,11.37,3.28,,,65775.99
2024-09-26 00:00:00+00:00,18.03,11.37,3.28,,,65174.0
2024-09-25 00:00:00+00:00,18.03,11.37,3.28,,,63164.08
2024-09-24 00:00:00+00:00,18.03,11.37,3.28,,,64312.01
2024-09-23 00:00:00+00:00,18.03,11.37,3.28,,,63323.01
2024-09-22 00:00:00+00:00,17.81,11.14,3.69,,,63641.32
2024-09-21 00:00:00+00:00,17.81,11.14,3.69,,,63374.35
2024-09-20 00:00:00+00:00,17.81,11.14,3.69,,,63181.99
2024-09-19 00:00:00+00:00,17.81,11.14,3.69,,,62919.99
2024-09-18 00:00:00+00:00,17.81,11.14,3.69,,,61608.0
2024-09-17 00:00:00+00:00,17.81,11.14,3.69,,,60302.55
2024-09-16 00:00:00+00:00,17.81,11.14,3.69,,,58193.27
2024-09-15 00:00:00+00:00,17.79,11.01,4.39,,,59192.8
2024-09-14 00:00:00+00:00,17.79,11.01,4.39,,,59993.03
2024-09-13 00:00:00+00:00,17.79,11.01,4.39,,,60518.01
2024-09-12 00:00:00+00:00,17.79,11.01,4.39,,,58116.0
2024-09-11 00:00:00+00:00,17.79,11.01,4.39,,,57332.01
2024-09-10 00:00:00+00:00,17.79,11.01,4.39,,,57643.71
2024-09-09 00:00:00+00:00,17.79,11.01,4.39,,,57008.01
2024-09-08 00:00:00+00:00,17.61,11.22,5.22,,,54828.0
2024-09-07 00:00:00+00:00,17.61,11.22,5.22,,,54148.5
2024-09-06 00:00:00+00:00,17.61,11.22,5.22,,,53969.99
2024-09-05 00:00:00+00:00,17.61,11.22,5.22,,,56174.0
2024-09-04 00:00:00+00:00,17.61,11.22,5.22,,,57972.75
2024-09-03 00:00:00+00:00,17.61,11.22,5.22,,,57478.0
2024-09-02 00:00:00+00:00,17.61,11.22,5.22,,,59119.0
2024-09-01 00:00:00+00:00,17.76,11.21,5.9,,,57339.76
2024-08-31 00:00:00+00:00,17.76,11.21,5.9,,,58974.0
2024-08-30 00:00:00+00:00,17.76,11.21,5.9,,,59140.0
2024-08-29 00:00:00+00:00,17.76,11.21,5.9,,,59366.0
2024-08-28 00:00:00+00:00,17.76,11.21,5.9,,,59012.93
2024-08-27 00:00:00+00:00,17.76,11.21,5.9,,,59437.99
2024-08-26 00:00:00+00:00,17.76,11.21,5.9,,,62847.99
2024-08-25 00:00:00+00:00,17.94,11.4,6.61,,,64239.86
2024-08-24 00:00:00+00:00,17.94,11.4,6.61,,,64157.0
2024-08-23 00:00:00+00:00,17.94,11.4,6.61,,,64032.4
2024-08-22 00:00:00+00:00,17.94,11.4,6.61,,,60369.99
2024-08-21 00:00:00+00:00,17.94,11.4,6.61,,,61152.01
2024-08-20 00:00:00+00:00,17.94,11.4,6.61,,,59006.09
2024-08-19 00:00:00+00:00,17.94,11.4,6.61,,,59463.15
2024-08-18 00:00:00+00:00,17.8,11.73,6.69,,,58444.08
2024-08-17 00:00:00+00:00,17.8,11.73,6.69,,,59458.37
2024-08-16 00:00:00+00:00,17.8,11.73,6.69,,,58870.78
2024-08-15 00:00:00+00:00,17.8,11.73,6.69,,,57533.0
2024-08-14 00:00:00+00:00,17.8,11.73,6.69,,,58729.43
2024-08-13 00:00:00+00:00,17.8,11.73,6.69,,,60587.15
2024-08-12 00:00:00+00:00,17.8,11.73,6.69,,,59345.92
2024-08-11 00:00:00+00:00,17.81,12.04,6.71,,,58715.99
2024-08-10 00:00:00+00:00,17.81,12.04,6.71,,,60933.34
2024-08-09 00:00:00+00:00,17.81,12.04,6.71,,,60835.88
2024-08-08 00:00:00+00:00,17.81,12.04,6.71,,,61668.0
2024-08-07 00:00:00+00:00,17.81,12.04,6.71,,,55026.23
2024-08-06 00:00:00+00:00,17.81,12.04,6.71,,,55991.99
2024-08-05 00:00:00+00:00,17.81,12.04,6.71,,,53970.01
2024-08-04 00:00:00+00:00,17.71,12.35,6.51,,,58135.31
2024-08-03 00:00:00+00:00,17.71,12.35,6.51,,,60715.35
2024-08-02 00:00:00+00:00,17.71,12.35,6.51,,,61501.99
2024-08-01 00:00:00+00:00,17.71,12.35,6.51,,,65414.0
2024-07-31 00:00:00+00:00,17.71,12.35,6.51,,,64644.91
2024-07-30 00:00:00+00:00,17.71,12.35,6.51,,,66200.01
2024-07-29 00:00:00+00:00,17.71,12.35,6.51,,,66836.0
2024-07-28 00:00:00+00:00,17.95,12.72,6.26,,,68268.01
2024-07-27 00:00:00+00:00,17.95,12.72,6.26,,,67790.02
2024-07-26 00:00:00+00:00,17.95,12.72,6.26,,,67894.0
2024-07-25 00:00:00+00:00,17.95,12.72,6.26,,,65799.94
2024-07-24 00:00:00+00:00,17.95,12.72,6.26,,,65380.0
2024-07-23 00:00:00+00:00,17.95,12.72,6.26,,,65923.99
2024-07-22 00:00:00+00:00,17.95,12.72,6.26,,,67568.0
2024-07-21 00:00:00+00:00,18.22,12.58,6.45,,,68116.01
2024-07-20 00:00:00+00:00,18.22,12.58,6.45,,,67164.0
2024-07-19 00:00:00+00:00,18.22,12.58,6.45,,,66659.99
2024-07-18 00:00:00+00:00,18.22,12.58,6.45,,,63965.97
2024-07-17 00:00:00+00:00,18.22,12.58,6.45,,,64109.01
2024-07-16 00:00:00+00:00,18.22,12.58,6.45,,,65126.82
2024-07-15 00:00:00+00:00,18.22,12.58,6.45,,,64800.0
2024-07-14 00:00:00+00:00,18.36,12.62,6.72,,,60776.01
2024-07-13 00:00:00+00:00,18.36,12.62,6.72,,,59206.0
2024-07-12 00:00:00+00:00,18.36,12.62,6.72,,,57878.29
2024-07-11 00:00:00+00:00,18.36,12.62,6.72,,,57342.89
2024-07-10 00:00:00+00:00,18.36,12.62,6.72,,,57768.06
2024-07-09 00:00:00+00:00,18.36,12.62,6.72,,,58035.03
2024-07-08 00:00:00+00:00,18.36,12.62,6.72,,,56726.46
2024-07-07 00:00:00+00:00,18.65,12.69,7.09,,,55858.01
2024-07-06 00:00:00+00:00,18.65,12.69,7.09,,,58276.74
2024-07-05 00:00:00+00:00,18.65,12.69,7.09,,,56640.5
2024-07-04 00:00:00+00:00,18.65,12.69,7.09,,,57012.01
2024-07-03 00:00:00+00:00,18.65,12.69,7.09,,,60230.01
2024-07-02 00:00:00+00:00,18.65,12.69,7.09,,,62128.0
2024-07-01 00:00:00+00:00,18.65,12.69,7.09,,,62920.54
2024-06-30 00:00:00+00:00,18.68,12.77,6.47,,,62770.58
2024-06-29 00:00:00+00:00,18.68,12.77,6.47,,,60986.68
2024-06-28 00:00:00+00:00,18.68,12.77,6.47,,,60427.83
2024-06-27 00:00:00+00:00,18.68,12.77,6.47,,,61706.47
2024-06-26 00:00:00+00:00,18.68,12.77,6.47,,,60859.99
2024-06-25 00:00:00+00:00,18.68,12.77,6.47,,,61824.0
2024-06-24 00:00:00+00:00,18.68,12.77,6.47,,,60301.0
2024-06-23 00:00:00+00:00,18.77,13.01,6.69,,,63208.32
2024-06-22 00:00:00+00:00,18.77,13.01,6.69,,,64262.0
2024-06-21 00:00:00+00:00,18.77,13.01,6.69,,,64131.12
2024-06-20 00:00:00+00:00,18.77,13.01,6.69,,,64848.7
2024-06-19 00:00:00+00:00,18.77,13.01,6.69,,,64986.59
2024-06-18 00:00:00+00:00,18.77,13.01,6.69,,,65151.23
2024-06-17 00:00:00+00:00,18.77,13.01,6.69,,,66505.49
2024-06-16 00:00:00+00:00,18.93,13.1,6.73,,,66682.93
2024-06-15 00:00:00+00:00,18.93,13.1,6.73,,,66228.24
2024-06-14 00:00:00+00:00,18.93,13.1,6.73,,,66043.99
2024-06-13 00:00:00+00:00,18.93,13.1,6.73,,,66778.74
2024-06-12 00:00:00+00:00,18.93,13.1,6.73,,,68263.98
2024-06-11 00:00:00+00:00,18.93,13.1,6.73,,,67330.01
2024-06-10 00:00:00+00:00,18.93,13.1,6.73,,,69549.69
2024-06-09 00:00:00+00:00,19.1,13.21,6.72,,,69653.73
2024-06-08 00:00:00+00:00,19.1,13.21,6.72,,,69310.97
2024-06-07 00:00:00+00:00,19.1,13.21,6.72,,,69355.6
2024-06-06 00:00:00+00:00,19.1,13.21,6.72,,,70799.07
2024-06-05 00:00:00+00:00,19.1,13.21,6.72,,,71089.2
2024-06-04 00:00:00+00:00,19.1,13.21,6.72,,,70548.0
2024-06-03 00:00:00+00:00,19.1,13.21,6.72,,,68812.59
2024-06-02 00:00:00+00:00,19.22,13.19,7.82,,,67779.9
2024-06-01 00:00:00+00:00,19.22,13.19,7.82,,,67768.55
2024-05-31 00:00:00+00:00,19.22,13.19,7.82,,,67548.0
2024-05-30 00:00:00+00:00,19.22,13.19,7.82,,,68352.17
2024-05-29 00:00:00+00:00,19.22,13.19,7.82,,,67654.6
2024-05-28 00:00:00+00:00,19.22,13.19,7.82,,,68387.99
2024-05-27 00:00:00+00:00,19.22,13.19,7.82,,,69440.02
2024-05-26 00:00:00+00:00,19.32,13.1,8.03,,,68508.01
2024-05-25 00:00:00+00:00,19.32,13.1,8.03,,,69293.99
2024-05-24 00:00:00+00:00,19.32,13.1,8.03,,,68535.25
2024-05-23 00:00:00+00:00,19.32,13.1,8.03,,,67964.62
2024-05-22 00:00:00+00:00,19.32,13.1,8.03,,,69166.61
2024-05-21 00:00:00+00:00,19.32,13.1,8.03,,,70138.08
2024-05-20 00:00:00+00:00,19.32,13.1,8.03,,,71414.41
2024-05-19 00:00:00+00:00,19.43,12.86,8.35,,,66282.84
2024-05-18 00:00:00+00:00,19.43,12.86,8.35,,,66915.2
2024-05-17 00:00:00+00:00,19.43,12.86,8.35,,,67034.77
2024-05-16 00:00:00+00:00,19.43,12.86,8.35,,,65234.33
2024-05-15 00:00:00+00:00,19.43,12.86,8.35,,,66218.0
2024-05-14 00:00:00+00:00,19.43,12.86,8.35,,,61577.5
2024-05-13 00:00:00+00:00,19.43,12.86,8.35,,,62936.6
2024-05-12 00:00:00+00:00,19.58,12.37,9.06,,,61484.0
2024-05-11 00:00:00+00:00,19.58,12.37,9.06,,,60826.0
2024-05-10 00:00:00+00:00,19.58,12.37,9.06,,,60788.0
2024-05-09 00:00:00+00:00,19.58,12.37,9.06,,,63074.01
2024-05-08 00:00:00+00:00,19.58,12.37,9.06,,,61217.42
2024-05-07 00:00:00+00:00,19.58,12.37,9.06,,,62327.77
2024-05-06 00:00:00+00:00,19.58,12.37,9.06,,,63158.0
2024-05-05 00:00:00+00:00,19.7,12.07,9.63,,,64006.03
2024-05-04 00:00:00+00:00,19.7,12.07,9.63,,,63896.75
2024-05-03 00:00:00+00:00,19.7,12.07,9.63,,,62865.0
2024-05-02 00:00:00+00:00,19.7,12.07,9.63,,,59118.67
2024-05-01 00:00:00+00:00,19.7,12.07,9.63,,,58400.0
2024-04-30 00:00:00+00:00,19.7,12.07,9.63,,,60662.0
2024-04-29 00:00:00+00:00,19.7,12.07,9.63,,,63852.0
2024-04-28 00:00:00+00:00,19.9,11.91,10.16,,,63119.17
2024-04-27 00:00:00+00:00,19.9,11.91,10.16,,,63461.99
2024-04-26 00:00:00+00:00,19.9,11.91,10.16,,,63770.01
2024-04-25 00:00:00+00:00,19.9,11.91,10.16,,,64498.33
2024-04-24 00:00:00+00:00,19.9,11.91,10.16,,,64300.01
2024-04-23 00:00:00+00:00,19.9,11.91,10.16,,,66414.0
2024-04-22 00:00:00+00:00,19.9,11.91,10.16,,,66822.2
2024-04-21 00:00:00+00:00,20.05,11.84,10.66,,,64936.31
2024-04-20 00:00:00+00:00,20.05,11.84,10.66,,,64962.0
2024-04-19 00:00:00+00:00,20.05,11.84,10.66,,,63779.25
2024-04-18 00:00:00+00:00,20.05,11.84,10.66,,,63470.09
2024-04-17 00:00:00+00:00,20.05,11.84,10.66,,,61280.03
2024-04-16 00:00:00+00:00,20.05,11.84,10.66,,,63793.39
2024-04-15 00:00:00+00:00,20.05,11.84,10.66,,,63399.99
2024-04-14 00:00:00+00:00,20.16,11.89,10.82,,,65686.68
2024-04-13 00:00:00+00:00,20.16,11.89,10.82,,,63887.6
2024-04-12 00:00:00+00:00,20.16,11.89,10.82,,,67133.33
2024-04-11 00:00:00+00:00,20.16,11.89,10.82,,,70010.87
2024-04-10 00:00:00+00:00,20.16,11.89,10.82,,,70620.92
2024-04-09 00:00:00+00:00,20.16,11.89,10.82,,,69142.8
2024-04-08 00:00:00+00:00,20.16,11.89,10.82,,,71637.23
2024-04-07 00:00:00+00:00,20.28,11.79,10.92,,,69360.38
2024-04-06 00:00:00+00:00,20.28,11.79,10.92,,,68889.82
2024-04-05 00:00:00+00:00,20.28,11.79,10.92,,,67818.61
2024-04-04 00:00:00+00:00,20.28,11.79,10.92,,,68488.0
2024-04-03 00:00:00+00:00,20.28,11.79,10.92,,,65958.68
2024-04-02 00:00:00+00:00,20.28,11.79,10.92,,,65453.67
2024-04-01 00:00:00+00:00,20.28,11.79,10.92,,,69659.87
2024-03-31 00:00:00+00:00,20.25,11.77,10.96,,,71306.0
2024-03-30 00:00:00+00:00,20.25,11.77,10.96,,,69614.99
2024-03-29 00:00:00+00:00,20.25,11.77,10.96,,,69850.54
2024-03-28 00:00:00+00:00,20.25,11.77,10.96,,,70741.2
2024-03-27 00:00:00+00:00,20.25,11.77,10.96,,,69508.99
2024-03-26 00:00:00+00:00,20.25,11.77,10.96,,,70018.59
2024-03-25 00:00:00+00:00,20.25,11.77,10.96,,,69955.33
2024-03-24 00:00:00+00:00,20.23,12.02,11.01,,,67244.04
2024-03-23 00:00:00+00:00,20.23,12.02,11.01,,,63990.02
2024-03-22 00:00:00+00:00,20.23,12.02,11.01,,,63588.31
2024-03-21 00:00:00+00:00,20.23,12.02,11.01,,,65502.06
2024-03-20 00:00:00+00:00,20.23,12.02,11.01,,,67900.0
2024-03-19 00:00:00+00:00,20.23,12.02,11.01,,,61923.94
2024-03-18 00:00:00+00:00,20.23,12.02,11.01,,,67546.69
2024-03-17 00:00:00+00:00,20.06,12.43,11.2,,,68440.0
2024-03-16 00:00:00+00:00,20.06,12.43,11.2,,,65355.47
2024-03-15 00:00:00+00:00,20.06,12.43,11.2,,,69389.65
2024-03-14 00:00:00+00:00,20.06,12.43,11.2,,,71413.19
2024-03-13 00:00:00+00:00,20.06,12.43,11.2,,,73037.89
2024-03-12 00:00:00+00:00,20.06,12.43,11.2,,,71458.51
2024-03-11 00:00:00+00:00,20.06,12.43,11.2,,,72115.41
2024-03-10 00:00:00+00:00,19.97,12.89,11.25,,,68960.76
2024-03-09 00:00:00+00:00,19.97,12.89,11.25,,,68349.24
2024-03-08 00:00:00+00:00,19.97,12.89,11.25,,,68134.39
2024-03-07 00:00:00+00:00,19.97,12.89,11.25,,,66827.98
2024-03-06 00:00:00+00:00,19.97,12.89,11.25,,,66075.51
2024-03-05 00:00:00+00:00,19.97,12.89,11.25,,,63670.01
2024-03-04 00:00:00+00:00,19.97,12.89,11.25,,,68260.06
2024-03-03 00:00:00+00:00,20.12,13.2,11.38,,,63143.09
2024-03-02 00:00:00+00:00,20.12,13.2,11.38,,,61983.26
2024-03-01 00:00:00+00:00,20.12,13.2,11.38,,,62404.01
2024-02-29 00:00:00+00:00,20.12,13.2,11.38,,,61214.21
2024-02-28 00:00:00+00:00,20.12,13.2,11.38,3.26,,62434.01
2024-02-27 00:00:00+00:00,20.12,13.2,11.38,3.26,,57070.15
2024-02-26 00:00:00+00:00,20.12,13.2,11.38,3.26,,54484.64
2024-02-25 00:00:00+00:00,20.04,13.39,11.92,3.26,,51721.11
2024-02-24 00:00:00+00:00,20.04,13.39,11.92,3.26,,51568.22
2024-02-23 00:00:00+00:00,20.04,13.39,11.92,3.26,,50741.1
2024-02-22 00:00:00+00:00,20.04,13.39,11.92,3.26,,51297.41
2024-02-21 00:00:00+00:00,20.04,13.39,11.92,3.26,,51849.38
2024-02-20 00:00:00+00:00,20.04,13.39,11.92,3.26,,52258.83
2024-02-19 00:00:00+00:00,20.04,13.39,11.92,3.26,,51783.97
2024-02-18 00:00:00+00:00,20.03,13.54,12.05,3.26,,52083.07
2024-02-17 00:00:00+00:00,20.03,13.54,12.05,3.26,,51653.68
2024-02-16 00:00:00+00:00,20.03,13.54,12.05,3.26,,52124.1
2024-02-15 00:00:00+00:00,20.03,13.54,12.05,3.26,,51872.84
2024-02-14 00:00:00+00:00,20.03,13.54,12.05,3.26,,51774.01
2024-02-13 00:00:00+00:00,20.03,13.54,12.05,3.26,,49689.83
2024-02-12 00:00:00+00:00,20.03,13.54,12.05,3.26,,50001.09
2024-02-11 00:00:00+00:00,20.04,13.66,12.27,3.26,,48263.63
2024-02-10 00:00:00+00:00,20.04,13.66,12.27,3.26,,47754.84
2024-02-09 00:00:00+00:00,20.04,13.66,12.27,3.26,,47131.1
2024-02-08 00:00:00+00:00,20.04,13.66,12.27,3.26,,45300.01
2024-02-07 00:00:00+00:00,20.04,13.66,12.27,3.26,,44317.64
2024-02-06 00:00:00+00:00,20.04,13.66,12.27,3.26,,43083.47
2024-02-05 00:00:00+00:00,20.04,13.66,12.27,3.26,,42708.66
2024-02-04 00:00:00+00:00,19.66,13.75,12.42,3.26,,42593.31
2024-02-03 00:00:00+00:00,19.66,13.75,12.42,3.26,,42997.68
2024-02-02 00:00:00+00:00,19.66,13.75,12.42,3.26,,43186.39
2024-02-01 00:00:00+00:00,19.66,13.75,12.42,3.26,,43066.19
2024-01-31 00:00:00+00:00,19.66,13.75,12.42,3.26,,42617.8
2024-01-30 00:00:00+00:00,19.66,13.75,12.42,3.26,,42932.91
2024-01-29 00:00:00+00:00,19.66,13.75,12.42,3.26,,43271.09
2024-01-28 00:00:00+00:00,19.46,13.76,11.98,3.26,,42025.2
2024-01-27 00:00:00+00:00,19.46,13.76,11.98,3.26,,42110.62
2024-01-26 00:00:00+00:00,19.46,13.76,11.98,3.26,,41888.27
2024-01-25 00:00:00+00:00,19.46,13.76,11.98,3.26,,39944.99
2024-01-24 00:00:00+00:00,19.46,13.76,11.98,3.26,,40104.64
2024-01-23 00:00:00+00:00,19.46,13.76,11.98,3.26,,39868.79
2024-01-22 00:00:00+00:00,19.46,13.76,11.98,3.26,,39504.79
2024-01-21 00:00:00+00:00,19.54,13.89,11.58,3.26,,41564.32
2024-01-20 00:00:00+00:00,19.54,13.89,11.58,3.26,,41680.61
2024-01-19 00:00:00+00:00,19.54,13.89,11.58,3.26,,41645.17
2024-01-18 00:00:00+00:00,19.54,13.89,11.58,3.26,,41277.01
2024-01-17 00:00:00+00:00,19.54,13.89,11.58,3.26,,42762.01
2024-01-16 00:00:00+00:00,19.54,13.89,11.58,3.26,,43120.88
2024-01-15 00:00:00+00:00,19.54,13.89,11.58,3.26,,42584.0
2024-01-14 00:00:00+00:00,19.46,13.99,11.03,3.26,,41809.0
2024-01-13 00:00:00+00:00,19.46,13.99,11.03,3.26,,42840.02
2024-01-12 00:00:00+00:00,19.46,13.99,11.03,3.26,,42863.87
2024-01-11 00:00:00+00:00,19.46,13.99,11.03,3.26,,46404.0
2024-01-10 00:00:00+00:00,19.46,13.99,11.03,3.26,,46612.0
2024-01-09 00:00:00+00:00,19.46,13.99,11.03,3.26,,46091.99
2024-01-08 00:00:00+00:00,19.46,13.99,11.03,3.26,,46904.4
2024-01-07 00:00:00+00:00,,14.18,10.5,3.26,,43892.1
2024-01-06 00:00:00+00:00,,14.18,10.5,3.26,,43953.94
2024-01-05 00:00:00+00:00,,14.18,10.5,3.26,,44121.1
2024-01-04 00:00:00+00:00,,14.18,10.5,3.26,,44166.69
